0.499750212,9.1603379
0.211046294,5.820066199999999
-0.841214565,4.2561129
-0.010020829,5.095882899999999
-1.036235401,3.3417548
0.397546339,6.6123708
-0.613140582,5.6337607
0.745590268,6.867114
0.449365077,8.2582749
-1.708283659,1.0146220000000001
-0.729459081,4.5290561
0.856017864,7.8851557
-0.018351657,5.7255278
-1.94033269,1.4922472999999998
0.882828685,5.940207
-0.743145336,5.2593087999999995
0.445852601,5.9206867
0.037564248,7.397736399999999
1.587557458,7.831825
-0.54810518,3.688765
-1.811755267,3.0730755999999997
1.529941009,7.3863008
-1.589773535,1.7206398999999997
-1.697362806,2.1553996
-0.120781172,5.467198499999999
1.289871614,7.6999998
-0.597502033,6.2094952999999995
-0.795690218,3.8655633
-0.225179554,4.2815657
-0.341241161,6.6371522
-0.657672303,4.7874503
-0.387306149,7.6224899
6.84269E-4,5.7404762
-0.249483573,5.7463359
-2.049709724,1.4514687
-0.518793896,5.6538856
-0.449302545,4.4920734
0.820925411,6.2312591
-0.059839834,5.1691834
-1.419933366,2.6977781999999997
-0.042229051,4.294465799999999
0.689695305,7.5111563
0.208181252,6.3150281
-2.067777236,1.0
-1.402372106,2.7422681
-0.125005054,4.285610999999999
-1.273151105,3.4428598999999998
0.7140577,6.265435999999999
0.015174831,6.3777396
1.097364394,8.521223899999999
